feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
K13282	Group	MCI	-5.30790854160911	1.01309149199858	25	15	3.97471339608351e-05	8.85034528281848e-05
K18015	Group	SCD	2.10162410653229	0.401151192223274	25	5	3.9777517175177e-05	8.85618894360132e-05
K02168	Group	SCD	5.27271216037953	1.00663168075296	25	23	3.98688607922584e-05	8.875602388005e-05
K13920	Group	MCI	-4.23077044910741	0.807732373629973	25	25	3.98814549499831e-05	8.8774824189538e-05
K02895	Group	AD	0.42295940572308	0.0807573235769841	25	25	3.99200415946208e-05	8.88422311169655e-05
K06895	Group	SCD	1.89071445094079	0.361001325118614	25	25	3.9919627473718e-05	8.88422311169655e-05
K04031	Group	SCD	-0.8145901504587	0.155580718318874	25	25	4.00665677931601e-05	8.91590519503332e-05
K07025	Group	MCI	0.345033807529139	0.0659077990412381	25	25	4.01310328051774e-05	8.92932173356463e-05
K04769	Group	SCS	-0.598098012834046	0.114258034030426	25	25	4.01742868714637e-05	8.93801644901567e-05
K07011	Group	SCS	0.669772047126426	0.128030322217401	25	25	4.04747603304893e-05	9.00392984020741e-05
K19075	Group	MCI	-3.02205662625315	0.577754258022944	25	22	4.05356075008705e-05	9.01652830947733e-05
K00057	Group	SCS	0.336241884637886	0.0642859264824768	25	25	4.05618002699466e-05	9.02141661721183e-05
K02242	Group	SCS	-0.535190937237045	0.102348351035037	25	25	4.06821830488738e-05	9.04537034722751e-05
K07316	Group	SCS	1.83730877180064	0.351360754688128	25	25	4.06810706732107e-05	9.04537034722751e-05
K19083	Group	SCS	3.58469570562822	0.685515579228788	25	20	4.06742971356317e-05	9.04537034722751e-05
K16963	Group	SCS	3.78103834595448	0.723163784034357	25	23	4.07419246419399e-05	9.057712174137e-05
K10218	Group	SCD	-1.07361652363316	0.205379650206568	25	25	4.08343845121295e-05	9.0773245820418e-05
K01698	Group	SCS	-1.10378669885795	0.21115496145601	25	25	4.0843246425663e-05	9.07835134555875e-05
K01623	Group	SCD	-0.651428321774275	0.124632231248831	25	25	4.089660459839e-05	9.08926718590581e-05
K18350	Group	MCI	-1.01731243696477	0.194635795803582	25	25	4.09017951486555e-05	9.08947662028077e-05
K02499	Group	SCS	-0.578044302792229	0.110607381751568	25	25	4.09631166116783e-05	9.10022372701014e-05
K03918	Group	MCI	-1.59889192234462	0.305962647995506	25	4	4.09926884842556e-05	9.10022372701014e-05
K03918	Group	SCD	-1.5988919223446	0.305962647995506	25	4	4.09926884842605e-05	9.10022372701014e-05
K03918	Group	AD	-1.5988919223446	0.305962647995506	25	4	4.09926884842601e-05	9.10022372701014e-05
K03918	Group	SCS	-1.5988919223446	0.305962647995506	25	4	4.09926884842603e-05	9.10022372701014e-05
K07015	Group	SCS	-1.03656125436653	0.198350014699313	25	25	4.09791597914801e-05	9.10022372701014e-05
K20428	Group	MCI	-1.59889192234462	0.305962647995506	25	4	4.09926884842556e-05	9.10022372701014e-05
K20428	Group	SCD	-1.5988919223446	0.305962647995506	25	4	4.09926884842605e-05	9.10022372701014e-05
K20428	Group	AD	-1.5988919223446	0.305962647995506	25	4	4.09926884842601e-05	9.10022372701014e-05
K20428	Group	SCS	-1.5988919223446	0.305962647995506	25	4	4.09926884842603e-05	9.10022372701014e-05
K06306	Group	SCS	-0.916121795898113	0.175331899971854	25	25	4.10584095167604e-05	9.11386793257189e-05
K02011	Group	SCS	-0.717932144941717	0.137435821949564	25	25	4.11810921584043e-05	9.14015194835289e-05
K13059	Group	SCD	2.19786699339262	0.420835673649596	25	20	4.12880140094249e-05	9.16293276367239e-05
K03386	Group	SCD	0.567406914984204	0.10864863203745	25	25	4.13089529603736e-05	9.16662888965104e-05
K11070	Group	SCS	-0.636683631997561	0.12194949004176	25	25	4.14525978538126e-05	9.19755038556646e-05
K02315	Group	SCS	-0.566131037505062	0.10847086763958	25	25	4.1611731438893e-05	9.23190176137034e-05
K09775	Group	AD	-0.775758944550432	0.14865831463293	25	25	4.16873343527423e-05	9.24771597523354e-05
K05816	Group	MCI	-1.16862494208663	0.223959554465267	25	25	4.17239248593719e-05	9.25487348425381e-05
K21898	Group	SCD	-2.6543186051413	0.508711007746819	25	25	4.17509500543731e-05	9.25990802698627e-05
K18888	Group	SCS	-1.07160286590154	0.205413935673272	25	25	4.18401802863784e-05	9.27873649883243e-05
K08081	Group	SCS	5.06790837047667	0.971733462380063	25	14	4.19806085316432e-05	9.30891387856813e-05
K06958	Group	MCI	-0.670398212619448	0.128546008887178	25	25	4.19890519422031e-05	9.30982129901946e-05
K11717	Group	SCS	0.650207484952967	0.124706662200113	25	25	4.21179252455269e-05	9.33742750547397e-05
K09798	Group	SCS	-4.79084225336873	0.918943158041571	25	18	4.21630109098559e-05	9.34645442838041e-05
K05311	Group	SCD	-3.18255461144224	0.610689078754375	25	19	4.2356742803247e-05	9.38842711093207e-05
K02076	Group	MCI	-4.35033683658889	0.834802517208017	25	23	4.23759592761832e-05	9.3917135350447e-05
K15868	Group	SCD	-2.51346091629569	0.482344697270609	25	18	4.24043836419218e-05	9.39703979702288e-05
K03325	Group	MCI	2.51915671590464	0.483471265981998	25	25	4.24393317256222e-05	9.40381049711488e-05
K06206	Group	SCS	-0.583748467903049	0.112034892581066	25	25	4.24533440744857e-05	9.40496738266407e-05
K11085	Group	MCI	0.430001526277027	0.0825270663859912	25	25	4.24520222570335e-05	9.40496738266407e-05
K01708	Group	SCD	0.961326918253938	0.184509794001562	25	25	4.24774770802553e-05	9.40933947208969e-05
K06187	Group	MCI	0.266550981598691	0.051169117924001	25	25	4.25697516473749e-05	9.42880337730055e-05
K03284	Group	SCD	0.377252529291428	0.0724217636219895	25	25	4.25805731180401e-05	9.43022401856523e-05
K02123	Group	AD	-0.275398848425697	0.0528877162847294	25	25	4.27623493810378e-05	9.46950142161752e-05
K07054	Group	AD	1.5199320398831	0.291939817165847	25	15	4.28518548198167e-05	9.48833991229223e-05
K20534	Group	SCD	-0.473808224793376	0.0910105954737317	25	25	4.28755268627495e-05	9.49259905582976e-05
K07175	Group	SCD	1.30269477384708	0.250265471704515	25	25	4.29563709896705e-05	9.50951385095696e-05
K10200	Group	MCI	-3.85794283919091	0.741255858329985	25	25	4.30199280834863e-05	9.52259860618945e-05
K12141	Group	SCS	1.3508265365383	0.259579065506636	25	25	4.30878661085018e-05	9.53665028713669e-05
K02484	Group	SCD	0.331854317542386	0.0638156443280316	25	25	4.34539224945469e-05	9.61667486236373e-05
K03977	Group	AD	0.30621232420833	0.0588913739597263	25	25	4.3512519836676e-05	9.62864695858433e-05
K01463	Group	AD	-2.33137637228646	0.448499292103091	25	20	4.36557758268366e-05	9.65934828946221e-05
K02526	Group	MCI	-1.00296646194054	0.192952463428789	25	25	4.36731194363399e-05	9.66218657284592e-05
K02363	Group	AD	-4.31399972911368	0.830013070447366	25	22	4.37219234146204e-05	9.67198380251466e-05
K01255	Group	MCI	2.42032757326193	0.465734871633711	25	25	4.37933577237886e-05	9.68678467753727e-05
K08196	Group	AD	2.56175878774775	0.493008924100508	25	20	4.3855498555449e-05	9.69952705284666e-05
K06024	Group	SCS	-0.567586620321712	0.109241988667936	25	25	4.39044938964153e-05	9.70935970447237e-05
K00943	Group	SCS	-1.24295734595544	0.239245949719238	25	25	4.39415664197185e-05	9.71655389744003e-05
K03833	Group	SCD	-0.805963418375506	0.155149424536294	25	25	4.39973371737732e-05	9.72788081192573e-05
K22432	Group	AD	-0.850254876315036	0.16369090864059	25	25	4.40461040674126e-05	9.73765698105351e-05
K04085	Group	SCD	-0.908559619014006	0.175039281579121	25	25	4.44161855384444e-05	9.81845961132923e-05
K14977	Group	MCI	-1.38584743168173	0.267016254401487	25	25	4.4464897290495e-05	9.8282122151594e-05
K21900	Group	SCD	-2.51256776353761	0.484150297718693	25	25	4.45136041767551e-05	9.83796172880749e-05
K07461	Group	AD	-0.540634325317338	0.104192101716414	25	25	4.45971549399282e-05	9.85540928624979e-05
K01629	Group	SCS	0.608697779221407	0.117390188306047	25	25	4.49620383926368e-05	9.9350177987076e-05
K13018	Group	SCD	2.11741313135314	0.408367093147248	25	25	4.49804898960444e-05	9.93806858545814e-05
K17239	Group	SCD	-3.32752228754568	0.641797040420987	25	25	4.5019243480281e-05	9.94560385652135e-05
K04517	Group	SCS	-0.8129816969056	0.156818507596905	25	25	4.50681108877944e-05	9.95537167618468e-05
K03603	Group	SCD	2.99280560722395	0.577327221638226	25	13	4.51012543004458e-05	9.96166446797087e-05
K11962	Group	SCD	-4.44195202146412	0.856931657932854	25	17	4.51366577058196e-05	9.96845508127288e-05
K06403	Group	AD	-0.548870140717503	0.105888175004797	25	25	4.51434640522789e-05	9.96892926888801e-05
K13895	Group	MCI	1.67069194689934	0.322475292124155	25	25	4.54175557454555e-05	0.000100284212872009
K00949	Group	MCI	-0.508105426992573	0.0980799783800526	25	25	4.54503000102401e-05	0.00010034615818998
K01003	Group	MCI	-4.13942501248172	0.799161680624119	25	20	4.55346729821266e-05	0.000100522065943622
K03411	Group	MCI	-0.777086145681819	0.150034465534366	25	25	4.55684577825527e-05	0.000100586270784638
K00661	Group	AD	0.348990970465737	0.0673871292433817	25	25	4.56192278802327e-05	0.000100687951281768
K01035	Group	SCD	1.29008270319519	0.249155278172223	25	25	4.57308641114541e-05	0.000100923936929208
K04783	Group	AD	-4.31399972911368	0.833219313547037	25	22	4.57640843557927e-05	0.000100986834661359
K07402	Group	AD	-0.66878195339191	0.129181663098011	25	25	4.58103387309857e-05	0.000101078478651972
K02802	Group	AD	2.33286706528463	0.450788570993586	25	25	4.60184948259393e-05	0.000101527295864693
K02411	Group	SCD	-1.00235484875919	0.193699067718029	25	25	4.60474677578937e-05	0.00010158074235982
K00970	Group	SCS	-0.326822412024615	0.0631595844391588	25	25	4.60742863528097e-05	0.000101618949675777
K09690	Group	AD	-1.23168599137307	0.23802608735178	25	25	4.60706794253717e-05	0.000101618949675777
K03700	Group	AD	-0.59446390234918	0.114884967358345	25	25	4.60871807210146e-05	0.000101636911843623
K11784	Group	SCS	2.41555222200631	0.46684941136605	25	21	4.6115613503797e-05	0.000101689133930459
K07462	Group	SCS	0.280504426998088	0.0542175317831817	25	25	4.61653728803465e-05	0.000101788367492569
K01163	Group	AD	0.308965877671302	0.0597328532224357	25	25	4.62945521845294e-05	0.000102062672698629
K13010	Group	MCI	-1.13007627497885	0.21848350693057	25	25	4.63048277479328e-05	0.000102068203138378
K16371	Group	SCD	2.30362760382456	0.445373715766759	25	25	4.63066016014318e-05	0.000102068203138378
K09942	Group	MCI	2.08682641440072	0.40349556970363	25	25	4.635718089311e-05	0.000102169163822516
K06390	Group	SCS	-0.595243608522082	0.115180933475488	25	25	4.67793340330282e-05	0.000103088951588286
K01811	Group	SCD	0.93670451751974	0.181277407464705	25	25	4.68495893472032e-05	0.000103233142499769
K01591	Group	MCI	0.416168343473914	0.08055621289917	25	25	4.69629561717179e-05	0.000103472290212138
K06120	Group	MCI	-3.48225068341483	0.67420595327361	25	25	4.70940015238803e-05	0.000103750335317642
K00991	Group	SCS	-0.283424383757274	0.0548807325639969	25	25	4.715819436848e-05	0.000103881059065994
K02484	Group	SCS	0.329537593711503	0.0638156443280316	25	25	4.72088291504373e-05	0.000103981892989783
K17686	Group	SCD	-0.453459490970454	0.0878565788814285	25	25	4.74834949917713e-05	0.000104576104873282
K13733	Group	SCS	-4.4219796838975	0.856804195213777	25	9	4.75209645382684e-05	0.000104647854802469
K04043	Group	MCI	0.324973987362657	0.0629755264900358	25	25	4.75963317706978e-05	0.000104803037415442
K00956	Group	SCD	3.10336421587189	0.601405155707157	25	25	4.76107951050322e-05	0.000104824096734644
K15585	Group	SCS	-1.70533840909699	0.330539813149454	25	25	4.77127593981105e-05	0.000105037781673214
K00878	Group	SCD	-0.701251812041478	0.135924076261642	25	25	4.77246637146737e-05	0.000105042372681736
K06392	Group	SCS	-0.619146571401702	0.120009405862674	25	25	4.77239118507687e-05	0.000105042372681736
K14652	Group	MCI	0.564795199464709	0.10948087392437	25	25	4.77568859170927e-05	0.000105102482110894
K02020	Group	AD	-0.722168102281379	0.140003278908825	25	25	4.78251764469209e-05	0.000105241949527751
K00526	Group	SCS	-0.667097401924828	0.129331667851221	25	25	4.78455904642675e-05	0.000105276044176622
K01839	Group	SCS	-0.717761665590982	0.139161065137944	25	25	4.78739784843972e-05	0.000105327675439811
K01104	Group	SCD	-0.274784153146421	0.0532821514190712	25	25	4.79423448537462e-05	0.000105467243521566
K11202	Group	MCI	-1.89816087856297	0.368116759105534	25	25	4.80237239290534e-05	0.00010563540631089
K06911	Group	SCD	1.37945540336298	0.267573828413239	25	25	4.81325075956507e-05	0.000105863808852441
K03430	Group	AD	-1.19630074703905	0.232134261933461	25	25	4.83456645304765e-05	0.000106310774747593
K09710	Group	AD	0.304428936490287	0.0590721568688964	25	25	4.83430772563554e-05	0.000106310774747593
K10985	Group	AD	-1.4146842944188	0.274514712846745	25	25	4.83551355594681e-05	0.000106320674178438
K03620	Group	SCD	1.4110025213026	0.27380437900168	25	23	4.83636685395225e-05	0.000106328509255202
K03784	Group	SCS	-0.807965646366611	0.156812636719006	25	25	4.84628733087433e-05	0.00010653566601396
K03819	Group	SCD	2.03576643981503	0.395121257974839	25	15	4.84816472723886e-05	0.000106565987778922
K00097	Group	MCI	-0.568506641316128	0.110355954311857	25	25	4.85576655380331e-05	0.000106722117293452
K01474	Group	SCS	-1.85641392539019	0.360515825027534	25	25	4.88074673783913e-05	0.000107260124489324
K03925	Group	SCS	-0.369116101674336	0.0716895833253139	25	25	4.88651095578291e-05	0.000107375771192288
K22431	Group	SCS	-0.821251666119827	0.15952299403488	25	25	4.89366218645951e-05	0.000107521869112228
K07775	Group	MCI	-2.56465559806694	0.498193765352956	25	25	4.89660789483181e-05	0.000107575544222016
K16435	Group	SCD	3.036618894592	0.589972580632321	25	19	4.90621021491543e-05	0.000107775435070155
K20113	Group	MCI	-4.12505346411319	0.801847292851377	25	23	4.93560905728473e-05	0.000108410113324776
K00033	Group	AD	-0.731819012328887	0.142274667138188	25	25	4.9438769669071e-05	0.000108580570297623
K10544	Group	AD	-2.60398818110828	0.506384280896467	25	25	4.95960656867404e-05	0.000108914853888278
K13483	Group	SCD	-2.54021629771492	0.493993003236529	25	25	4.96080075447898e-05	0.000108929898340345
K22339	Group	SCS	-0.589613040889138	0.114668032638765	25	25	4.96418381744878e-05	0.000108992998417788
K07074	Group	MCI	-1.72582029489975	0.335653918664707	25	25	4.96698920388307e-05	0.000109043403454014
K02836	Group	MCI	0.209555670255822	0.0407575433527088	25	25	4.9686611682924e-05	0.000109068917981722
K19285	Group	SCS	2.65075201749408	0.515877363961524	25	25	5.0049373522851e-05	0.000109853959365503
K03778	Group	SCS	1.64576537098957	0.320313451633215	25	25	5.00898602196415e-05	0.000109931546749354
K09748	Group	MCI	0.265600605380377	0.0516989650751445	25	25	5.0151600512538e-05	0.000110055758417053
K03492	Group	SCS	-1.13411939333882	0.220794774488265	25	25	5.02564794482487e-05	0.000110274600992178
K11692	Group	SCS	1.99010878028003	0.38748677833117	25	25	5.03245727765291e-05	0.000110412690640547
K13787	Group	MCI	2.72318075693211	0.530253534513659	25	23	5.03613768034444e-05	0.000110482109923767
K01665	Group	SCD	1.29815864152805	0.252815148024685	25	25	5.04543776453625e-05	0.00011067478614929
K02073	Group	AD	-0.597659324089419	0.116423072046379	25	25	5.06047137466705e-05	0.000110993178403256
K01156	Group	SCS	1.55659281253121	0.303225349140747	25	25	5.06117309910938e-05	0.000110997191091169
K00042	Group	SCD	-0.817525405696289	0.15931680867123	25	25	5.08446546904917e-05	0.000111496590320566
K19180	Group	MCI	5.18155819066734	1.0097847478359	25	22	5.08557683675509e-05	0.000111509532690318
K01644	Group	SCS	0.854590596496355	0.166604196561793	25	25	5.10753056461174e-05	0.00011197942817956
K15773	Group	SCS	2.22152720854871	0.433120597107602	25	25	5.11158573404983e-05	0.00011205685283374
K03610	Group	SCS	-0.972130022122325	0.189606192856738	25	25	5.13524745240586e-05	0.000112564034926417
K10541	Group	MCI	-0.84467652186793	0.164775424195056	25	25	5.14550047335299e-05	0.000112777226109261
K16783	Group	AD	-4.83815571171478	0.943943723305553	25	14	5.15443525990309e-05	0.000112961483991485
K10040	Group	SCS	-2.05580421904299	0.401130455743245	25	25	5.15967419576024e-05	0.000113064716399515
K11903	Group	SCD	2.1058963284905	0.410928853859502	25	10	5.16326489423939e-05	0.000113131813289448
K21901	Group	SCS	2.02678523134303	0.395576272607636	25	19	5.1762243486756e-05	0.000113404153352717
K19540	Group	MCI	-1.92406450206071	0.375576188302177	25	25	5.18404364239988e-05	0.000113563835131348
K03576	Group	SCS	2.09913687983659	0.409889004944823	25	15	5.20466340489516e-05	0.000114003867947519
K03568	Group	SCS	3.07291226045836	0.600083342154428	25	25	5.20970787710631e-05	0.000114102681685502
K05606	Group	SCD	0.791368365791264	0.154563128591096	25	25	5.21896570511791e-05	0.000114293746393759
K06967	Group	SCS	-0.580583741035457	0.113411902557612	25	25	5.22834453528872e-05	0.00011448742163242
K02982	Group	SCD	0.209517815863634	0.0409379027811588	25	25	5.24400300844889e-05	0.000114818551339309
K06608	Group	MCI	-1.53368418015053	0.299733650980933	25	25	5.25744597974974e-05	0.000115101109365318
K02651	Group	SCD	2.42723047470467	0.474426319437374	25	25	5.26570205026257e-05	0.000115270064525699
K03466	Group	MCI	0.504360265572852	0.0985930741373032	25	25	5.27249070902289e-05	0.000115406865688239
K16925	Group	SCD	-3.12169622442057	0.610308970016973	25	25	5.280110902422e-05	0.000115561838040324
K15022	Group	MCI	-1.29013903800609	0.252299129956382	25	25	5.29723512153578e-05	0.000115924764918052
K00055	Group	AD	-1.52923421139114	0.299060783475014	25	25	5.29812397171503e-05	0.000115932358865632
K01664	Group	MCI	3.63438485611792	0.711022597624839	25	25	5.32202459549671e-05	0.000116443438230134
K02046	Group	SCS	-4.06150662385098	0.79484245752311	25	25	5.34233674585937e-05	0.000116875906967696
K01420	Group	MCI	-1.17508629007781	0.230005434024502	25	25	5.35305971290648e-05	0.000117098523277116
K00274	Group	MCI	-3.66856956342773	0.718130179455815	25	6	5.35855275601981e-05	0.000117176586862505
K00274	Group	SCD	-3.66856956342772	0.718130179455815	25	6	5.35855275601994e-05	0.000117176586862505
K00274	Group	AD	-3.66856956342772	0.718130179455815	25	6	5.35855275601994e-05	0.000117176586862505
K01246	Group	MCI	0.371798300809248	0.0727806055962126	25	25	5.35881894956819e-05	0.000117176586862505
K05910	Group	MCI	-2.38727378895182	0.467325073301418	25	22	5.36005857196155e-05	0.000117191715926517
K17992	Group	AD	-0.76633839538654	0.150021136927539	25	25	5.36222622475315e-05	0.000117227130177601
K06020	Group	SCD	3.36779841429259	0.659542037399088	25	22	5.38603315866325e-05	0.00011773555932035
K01777	Group	SCD	-2.21847301491478	0.434467790648539	25	25	5.38705428180031e-05	0.000117745850866686
K15581	Group	MCI	-1.09981710845648	0.215403132452609	25	25	5.39113211330618e-05	0.00011782294453146
K06198	Group	SCD	-4.75308797116348	0.931122423629797	25	23	5.40557415233244e-05	0.000118126508592896
K10780	Group	MCI	-1.83441167884252	0.359380957898372	25	25	5.40955054205148e-05	0.000118201331084287
K02588	Group	AD	-0.849531433486454	0.166460267117344	25	25	5.42017054431744e-05	0.000118421289662224
K15739	Group	MCI	1.88547319833466	0.369455447300843	25	25	5.42171336905355e-05	0.000118442903047039
K02986	Group	SCD	0.340369300429984	0.0667081198469477	25	25	5.4343624520716e-05	0.000118707114879555
K09761	Group	AD	0.26101887323978	0.0511711176507864	25	25	5.45261940038646e-05	0.000119093757340413
K06020	Group	AD	-3.36345602825828	0.659542037399088	25	22	5.46785361885883e-05	0.000119402118829459
K07485	Group	AD	-3.49929123039487	0.686177183262237	25	23	5.46777381563497e-05	0.000119402118829459
K02477	Group	MCI	0.711253184326529	0.139474222976231	25	25	5.4697655037903e-05	0.000119431679476576
K02950	Group	AD	0.251839900506544	0.0493856708415641	25	25	5.47074988503704e-05	0.000119440984224747
K17734	Group	SCS	-0.62386274698446	0.122371557217775	25	25	5.48769531051629e-05	0.000119798723460674
K18675	Group	SCS	-1.96650573483741	0.38588033060616	25	25	5.51223731174117e-05	0.00012032220926547
K01685	Group	SCD	-0.585240840346213	0.114865858693607	25	25	5.52691034056037e-05	0.000120630188357268
K01856	Group	SCD	-2.26606789292311	0.444853073387177	25	25	5.5398966614486e-05	0.000120889272018148
K07718	Group	SCS	-0.751811089116106	0.147588493587364	25	25	5.53991078770769e-05	0.000120889272018148
K02902	Group	AD	-0.508503582676978	0.0998413700902915	25	25	5.55074834936233e-05	0.000121113411873298
K02760	Group	SCS	-1.18221999158654	0.23216915420843	25	25	5.56414033159805e-05	0.000121393235989469
K02554	Group	SCD	2.48963007830612	0.48894021206002	25	18	5.56633985626481e-05	0.000121428841317946
K11688	Group	MCI	-1.9599830890315	0.384935334387309	25	25	5.56851109406895e-05	0.000121463822376082
K01874	Group	AD	0.308105221749709	0.0605162724062984	25	25	5.5741458496394e-05	0.000121574337001921
K06989	Group	AD	-0.931818502259151	0.183067191556941	25	25	5.59004763132255e-05	0.000121908734196083
K07014	Group	SCS	2.45830873648054	0.483190487154393	25	19	5.62056008624747e-05	0.000122561662867255
K12997	Group	SCD	-2.12157277261629	0.417032551864476	25	25	5.62509854412192e-05	0.000122648128452087
K06296	Group	SCD	-4.55503324332491	0.895408109601928	25	21	5.62773373601711e-05	0.000122693082347485
K10218	Group	AD	-1.04456323690115	0.205379650206568	25	25	5.64182758956765e-05	0.000122987817734477
K02372	Group	SCD	-0.629423008571001	0.123791252438296	25	25	5.66073156391414e-05	0.000123387339589962
K01699	Group	MCI	-3.48225068341483	0.685018700776619	25	25	5.67518431066687e-05	0.000123689766233094
K00261	Group	AD	-0.744593592251669	0.146490892976078	25	25	5.68263843472644e-05	0.000123839612904265
K07341	Group	SCS	-1.30867694902949	0.257518177474937	25	25	5.69547086317239e-05	0.000124106624491737
K03928	Group	MCI	1.36827318087876	0.269334503755023	25	25	5.71746474857652e-05	0.000124573193238842
K02897	Group	SCS	0.881175618744979	0.173475258188832	25	25	5.72603803681985e-05	0.000124747286259849
K07391	Group	SCD	0.423364635455219	0.0833572602889599	25	25	5.73429934531372e-05	0.000124914547742142
K11782	Group	SCS	2.85830873648054	0.562842032849692	25	20	5.74176338212902e-05	0.000125064409369879
K22373	Group	AD	-0.866509128820604	0.170689486405997	25	25	5.76585455261939e-05	0.000125576368086161
K00123	Group	SCS	0.980792077350107	0.193203239657762	25	25	5.76644569584407e-05	0.000125576460161099
K08961	Group	MCI	6.51208607591177	1.28284585981516	25	20	5.76905571072169e-05	0.000125617765364501
K16345	Group	AD	-3.32604347395499	0.655222867091293	25	25	5.77010374837501e-05	0.000125617765364501
K20373	Group	SCS	-1.33662774550832	0.263312136490467	25	25	5.76999255295524e-05	0.000125617765364501
K20483	Group	SCS	3.886608543216	0.765791466613584	25	14	5.78226654961519e-05	0.00012586974778265
K00013	Group	SCS	0.292478585869778	0.0576338209255951	25	25	5.78902647179993e-05	0.000126004079746319
K03046	Group	SCD	-0.330276133111014	0.065089317467531	25	25	5.79665860999389e-05	0.000126157367123822
K20509	Group	SCS	2.67238660205882	0.526683022186056	25	15	5.79937729332183e-05	0.000126203698706178
K00161	Group	MCI	1.28842434883333	0.253949836238577	25	25	5.80543489874097e-05	0.000126322673745003
K18014	Group	MCI	-2.39058477168946	0.471473969246683	25	25	5.8467033165881e-05	0.000127207712183973
K03475	Group	MCI	-0.934098497173573	0.184322995977147	25	25	5.88331835969939e-05	0.000127991336679337
K03366	Group	SCS	-2.42760959112621	0.47934900275473	25	22	5.92852143623208e-05	0.000128961615137883
K02654	Group	SCD	-0.717584858675135	0.141702272514523	25	25	5.9333691116724e-05	0.000129053944813808
K17237	Group	MCI	-4.03265255293316	0.796369393789616	25	23	5.93657589256723e-05	0.000129110569015418
K20345	Group	SCD	-2.54933168356444	0.503597515131412	25	16	5.95779973881957e-05	0.000129558982835434
K06121	Group	MCI	-4.86286575940268	0.960755882827284	25	25	5.96792706631963e-05	0.000129766023893267
K07025	Group	AD	0.33352146403509	0.0659077990412381	25	25	5.98265947786326e-05	0.000130073145196994
K00048	Group	AD	-0.701534129189858	0.138674922458771	25	25	6.00445797896415e-05	0.000130533817230153
K01419	Group	AD	2.89804576019988	0.572887428335335	25	19	6.00685290661803e-05	0.000130572614843035
K02190	Group	MCI	-0.533578654930804	0.105486789643352	25	25	6.01256461216515e-05	0.000130683494963313
K01628	Group	MCI	-0.893017520854431	0.176586724785392	25	25	6.02839698555824e-05	0.000131014303608943
K07574	Group	AD	-0.690627436808454	0.136595950777269	25	25	6.04386157092134e-05	0.000131337052784311
K19510	Group	SCD	-1.08592582171477	0.214786474665978	25	25	6.04592339265482e-05	0.000131368515191675
K08302	Group	MCI	-1.87497663564264	0.370878889185856	25	25	6.05068545732548e-05	0.000131458637332388
K01728	Group	SCS	-4.91527548549494	0.972275225231675	25	19	6.05150996801378e-05	0.000131463201620086
K04073	Group	SCS	-1.79339757850225	0.35480497693074	25	25	6.06311776533184e-05	0.000131701997672122
K21721	Group	SCS	2.43962246602756	0.482694679642362	25	25	6.06907195557495e-05	0.000131817951031856
K00956	Group	SCS	3.03876352483618	0.601405155707157	25	25	6.08860231639342e-05	0.000132228720220822
K05349	Group	MCI	0.712740848880322	0.141060658059955	25	25	6.08925460620101e-05	0.000132229464685149
K09698	Group	AD	-0.586446609616668	0.116070871181374	25	25	6.0925887808372e-05	0.000132288440790331
K12950	Group	AD	-0.596847874145127	0.11814478830477	25	25	6.10172647097333e-05	0.000132473403929929
K05895	Group	AD	-0.74624729784927	0.147731224430772	25	25	6.10801660288123e-05	0.000132596513022775
K07272	Group	AD	0.810879547123026	0.160549743645843	25	21	6.1184150282489e-05	0.000132808773404092
K02049	Group	AD	-0.58827087603333	0.116485111737358	25	25	6.12491623435289e-05	0.000132936404696911
K02528	Group	SCD	0.244186059818373	0.0483544284701329	25	25	6.12856384781743e-05	0.000133002081436151
K01588	Group	MCI	0.341361485985861	0.0676000448219317	25	25	6.13135652927939e-05	0.000133049193002497
K07310	Group	MCI	2.21032312715066	0.437766318612335	25	24	6.14021409576123e-05	0.000133227888442255
K01515	Group	SCS	-0.412072587054026	0.0816150102893406	25	25	6.14180951427818e-05	0.000133248992463492
K01893	Group	SCS	0.285470114155831	0.0565556748815281	25	25	6.16137178258053e-05	0.000133659850613498
K21394	Group	MCI	-1.18382038992428	0.234557010625346	25	25	6.16910950863021e-05	0.000133814139341699
K21430	Group	AD	1.94689438244753	0.38583089016363	25	17	6.18426209813995e-05	0.000134129216271467
K03660	Group	SCS	-0.96054630720437	0.190377699907824	25	25	6.19138345660522e-05	0.000134270059231224
K03436	Group	SCS	-0.670505216648674	0.132907740941098	25	25	6.19969906566282e-05	0.00013443677025329
K00198	Group	MCI	-1.31058275195607	0.259826497883173	25	25	6.21142315615895e-05	0.000134677350880804
K10000	Group	SCS	-1.59646841615146	0.316508875982933	25	20	6.21251114668786e-05	0.000134687292019995
K02911	Group	MCI	0.370087347169473	0.0733815444574516	25	25	6.22196433385384e-05	0.000134864906176818
K07220	Group	SCD	-0.326301760902982	0.0646995070980659	25	25	6.22178920545296e-05	0.000134864906176818
K00067	Group	SCD	-0.294320668217095	0.0583626416629864	25	25	6.22720131668419e-05	0.00013496474814807
K11717	Group	AD	0.628726972026934	0.124706662200113	25	25	6.24604397119613e-05	0.000135359421460258
K00557	Group	AD	2.82244221598664	0.559876670467995	25	22	6.25266207267547e-05	0.000135489120626863
K07640	Group	SCS	-2.21493919409792	0.439480108635442	25	20	6.27102834815381e-05	0.000135873339278075
